Date,Open,High,Low,Close,Adj Close,Volume
2020-03-17,2425.659912,2553.929932,2367.040039,2529.189941,2529.189941,8358500000
2020-03-18,2436.500000,2453.570068,2280.520020,2398.100098,2398.100098,8755780000
2020-03-19,2393.479980,2466.969971,2319.780029,2409.389893,2409.389893,7946710000
2020-03-20,2431.939941,2453.010010,2295.560059,2304.919922,2304.919922,9044690000
2020-03-23,2290.709961,2300.729980,2191.860107,2237.399902,2237.399902,7402180000
2020-03-24,2344.439941,2449.709961,2344.439941,2447.330078,2447.330078,7547350000
2020-03-25,2457.770020,2571.419922,2407.530029,2475.560059,2475.560059,8285670000
2020-03-26,2501.290039,2637.010010,2500.719971,2630.070068,2630.070068,7753160000
2020-03-27,2555.870117,2615.909912,2520.020020,2541.469971,2541.469971,6194330000
2020-03-30,2558.979980,2631.800049,2545.280029,2626.649902,2626.649902,5746220000
2020-03-31,2614.689941,2641.389893,2571.149902,2584.590088,2584.590088,6568290000
2020-04-01,2498.080078,2522.750000,2447.489990,2470.500000,2470.500000,5947900000
2020-04-02,2458.540039,2533.219971,2455.790039,2526.899902,2526.899902,6454990000
2020-04-03,2514.919922,2538.179932,2459.959961,2488.649902,2488.649902,6087190000
2020-04-06,2578.280029,2676.850098,2574.570068,2663.679932,2663.679932,6391860000
2020-04-07,2738.649902,2756.889893,2657.669922,2659.409912,2659.409912,7040720000
2020-04-08,2685.000000,2760.750000,2663.300049,2749.979980,2749.979980,5856370000
2020-04-09,2776.989990,2818.570068,2762.360107,2789.820068,2789.820068,7880140000
2020-04-13,2782.459961,2782.459961,2721.169922,2761.629883,2761.629883,5274310000
2020-04-14,2805.100098,2851.850098,2805.100098,2846.060059,2846.060059,5567400000
2020-04-15,2795.639893,2801.879883,2761.540039,2783.360107,2783.360107,5203390000
2020-04-16,2799.340088,2806.510010,2764.320068,2799.550049,2799.550049,5179990000
2020-04-17,2842.429932,2879.219971,2830.879883,2874.560059,2874.560059,5792140000
2020-04-20,2845.620117,2868.979980,2820.429932,2823.159912,2823.159912,5220160000
2020-04-21,2784.810059,2785.540039,2727.100098,2736.560059,2736.560059,5075830000
2020-04-22,2787.889893,2815.100098,2775.949951,2799.310059,2799.310059,5049660000
2020-04-23,2810.419922,2844.899902,2794.260010,2797.800049,2797.800049,5756520000
2020-04-24,2812.639893,2842.709961,2791.760010,2836.739990,2836.739990,5374480000
2020-04-27,2854.649902,2887.719971,2852.889893,2878.479980,2878.479980,5194260000
2020-04-28,2909.959961,2921.149902,2860.709961,2863.389893,2863.389893,5672880000
2020-04-29,2918.459961,2954.860107,2912.159912,2939.510010,2939.510010,6620140000
2020-04-30,2930.909912,2930.909912,2892.469971,2912.429932,2912.429932,6523120000
2020-05-01,2869.090088,2869.090088,2821.610107,2830.709961,2830.709961,4753160000
2020-05-04,2815.010010,2844.239990,2797.850098,2842.739990,2842.739990,4723140000
2020-05-05,2868.879883,2898.229980,2863.550049,2868.439941,2868.439941,5129590000
2020-05-06,2883.139893,2891.110107,2847.649902,2848.419922,2848.419922,4861920000
2020-05-07,2878.260010,2901.919922,2876.479980,2881.189941,2881.189941,5164640000
2020-05-08,2908.830078,2932.159912,2902.879883,2929.800049,2929.800049,4857160000
2020-05-11,2915.459961,2944.250000,2903.439941,2930.189941,2930.189941,4807320000
2020-05-12,2939.500000,2945.820068,2869.590088,2870.120117,2870.120117,5107710000
2020-05-13,2865.860107,2874.139893,2793.149902,2820.000000,2820.000000,6143130000
2020-05-14,2794.540039,2852.800049,2766.639893,2852.500000,2852.500000,5641920000
2020-05-15,2829.949951,2865.010010,2816.780029,2863.699951,2863.699951,5477040000
2020-05-18,2913.860107,2968.090088,2913.860107,2953.909912,2953.909912,6364290000
2020-05-19,2948.590088,2964.209961,2922.350098,2922.939941,2922.939941,4969330000
2020-05-20,2953.629883,2980.290039,2953.629883,2971.610107,2971.610107,4992970000
2020-05-21,2969.949951,2978.500000,2938.570068,2948.510010,2948.510010,4966940000
2020-05-22,2948.050049,2956.760010,2933.590088,2955.449951,2955.449951,3952800000
2020-05-26,3004.080078,3021.719971,2988.169922,2991.770020,2991.770020,5837060000
2020-05-27,3015.649902,3036.250000,2969.750000,3036.129883,3036.129883,6371230000
2020-05-28,3046.610107,3068.669922,3023.399902,3029.729980,3029.729980,5402670000
2020-05-29,3025.169922,3049.169922,2998.610107,3044.310059,3044.310059,7275080000
2020-06-01,3038.780029,3062.179932,3031.540039,3055.729980,3055.729980,4673410000
2020-06-02,3064.780029,3081.070068,3051.639893,3080.820068,3080.820068,5187230000
2020-06-03,3098.899902,3130.939941,3098.899902,3122.870117,3122.870117,5989560000
2020-06-04,3111.560059,3128.909912,3090.409912,3112.350098,3112.350098,6428130000
2020-06-05,3163.840088,3211.719971,3163.840088,3193.929932,3193.929932,8617590000
2020-06-08,3199.919922,3233.129883,3196.000000,3232.389893,3232.389893,8437380000
2020-06-09,3213.320068,3222.709961,3193.110107,3207.179932,3207.179932,6382620000
2020-06-10,3213.419922,3223.270020,3181.489990,3190.139893,3190.139893,6570840000
2020-06-11,3123.530029,3123.530029,2999.489990,3002.100098,3002.100098,7018890000
2020-06-12,3071.040039,3088.419922,2984.469971,3041.310059,3041.310059,5832250000
2020-06-15,2993.760010,3079.760010,2965.659912,3066.590088,3066.590088,5740660000
2020-06-16,3131.000000,3153.449951,3076.060059,3124.739990,3124.739990,5829240000
2020-06-17,3136.129883,3141.159912,3108.030029,3113.489990,3113.489990,4549390000
2020-06-18,3101.639893,3120.000000,3093.510010,3115.340088,3115.340088,4429030000
2020-06-19,3140.290039,3155.530029,3083.110107,3097.739990,3097.739990,8327780000
2020-06-22,3094.419922,3120.919922,3079.389893,3117.860107,3117.860107,4665380000
2020-06-23,3138.699951,3154.899902,3127.120117,3131.290039,3131.290039,4704830000
2020-06-24,3114.399902,3115.010010,3032.129883,3050.330078,3050.330078,5587200000
2020-06-25,3046.600098,3086.250000,3024.010010,3083.760010,3083.760010,4815420000
2020-06-26,3073.199951,3073.729980,3004.629883,3009.050049,3009.050049,8098120000
2020-06-29,3018.590088,3053.889893,2999.739990,3053.239990,3053.239990,4462770000
2020-06-30,3050.199951,3111.510010,3047.830078,3100.290039,3100.290039,4696280000
2020-07-01,3105.919922,3128.439941,3101.169922,3115.860107,3115.860107,4443130000
2020-07-02,3143.639893,3165.810059,3124.520020,3130.010010,3130.010010,4190830000
2020-07-06,3155.290039,3182.590088,3155.290039,3179.719971,3179.719971,4736450000
2020-07-07,3166.439941,3184.149902,3142.929932,3145.320068,3145.320068,4563700000
2020-07-08,3153.070068,3171.800049,3136.530029,3169.939941,3169.939941,4927700000
2020-07-09,3176.169922,3179.780029,3115.699951,3152.050049,3152.050049,4829020000
2020-07-10,3152.469971,3186.820068,3136.219971,3185.040039,3185.040039,4515340000
2020-07-13,3205.080078,3235.320068,3149.429932,3155.219971,3155.219971,4890780000
2020-07-14,3141.110107,3200.949951,3127.659912,3197.520020,3197.520020,4476170000
2020-07-15,3225.979980,3238.280029,3200.760010,3226.560059,3226.560059,4669760000
